id,name,year,api_pitch_group,team_name,bat_side_formatted,miss_distance,flawed_percent,perfect_percent,tied_up_percent,avg_x_tied_up,centered_percent,flailed_percent,avg_x_flail,early_percent,avg_y_early,on_time_percent,late_percent,avg_y_late,n_swings,whiff_rate,competitive_percent,over_percent,avg_z_over,lined_up_percent,under_percent,avg_z_under,window_start,window_end,window_num
668930,Brice Turang,2023,FF,Brewers,L,0.592927373,0,0.25,0.017857142857142856,-4.850271697058318,0.875,0.10714285714285714,6.244525612528675,0.03571428571428571,9.023729038566175,0.75,0.21428571428571427,-8.941690856570373,56,0.19642857142857142,0.9642857142857143,0.017857142857142856,-2.63790239711223,0.5535714285714286,0.42857142857142855,2.9402357604721314,2023-07-22,2023-08-04,17
682829,Elly De La Cruz,2023,FF,Reds,S,0.97476819,0.017857142857142856,0.23214285714285715,0.14285714285714285,-6.061619849399042,0.7142857142857143,0.14285714285714285,6.828362515936024,0.03571428571428571,9.504462120971455,0.8392857142857143,0.125,-10.418828604244581,56,0.16071428571428573,0.9464285714285714,0.10714285714285714,-2.3397102474947054,0.625,0.26785714285714285,3.0015294898158316,2023-07-22,2023-08-04,17
683002,Gunnar Henderson,2023,FF,Orioles,L,0.568135278,0.017857142857142856,0.21428571428571427,0.08928571428571429,-6.444475524136465,0.8035714285714286,0.10714285714285714,6.237878684787344,0,,0.6607142857142857,0.3392857142857143,-10.043226739991178,56,0.125,0.8928571428571429,0.03571428571428571,-2.200646995128844,0.6607142857142857,0.30357142857142855,2.580928392229064,2023-07-22,2023-08-04,17
645277,Ozzie Albies,2023,FF,Braves,S,2.165308077,0.017857142857142856,0.3392857142857143,0.10714285714285714,-8.485700928200695,0.8392857142857143,0.05357142857142857,5.298093612212901,0,,0.8392857142857143,0.16071428571428573,-10.130936601724562,56,0.14285714285714285,0.9642857142857143,0.08928571428571429,-3.314214973082223,0.6428571428571429,0.26785714285714285,2.9868064316308933,2023-07-22,2023-08-04,17
661388,William Contreras,2023,FF,Brewers,R,1.351272864,0.05454545454545454,0.2727272727272727,0.03636363636363636,-6.406463068176908,0.7636363636363637,0.2,7.27997252455058,0.01818181818181818,9.18770591881144,0.7636363636363637,0.21818181818181817,-12.64733308607043,55,0.23636363636363636,0.9454545454545454,0.16363636363636364,-3.4416919332154787,0.6727272727272727,0.16363636363636364,3.1909263680679256,2023-07-22,2023-08-04,17
686681,Michael Massey,2023,FF,Royals,L,1.041373416,0.03636363636363636,0.21818181818181817,0.09090909090909091,-5.081761944270961,0.8545454545454545,0.05454545454545454,4.946221377251219,0,,0.8363636363636363,0.16363636363636364,-8.637360310095168,55,0.14545454545454545,0.9272727272727272,0,,0.5272727272727272,0.4727272727272727,2.8519431891208598,2023-07-22,2023-08-04,17
641487,J.P. Crawford,2023,FF,Mariners,L,0.689153383,0.01818181818181818,0.3090909090909091,0.14545454545454545,-5.88765149449822,0.8181818181818182,0.03636363636363636,5.811494612239628,0.03636363636363636,9.786449778323474,0.8363636363636363,0.12727272727272726,-9.514056490055463,55,0.10909090909090909,0.9454545454545454,0.03636363636363636,-2.7241031691425865,0.7090909090909091,0.2545454545454545,2.5335616085808375,2023-07-22,2023-08-04,17
467793,Carlos Santana,2023,FF,zMLB,S,1.325625052,0.037037037037037035,0.3888888888888889,0.12962962962962962,-5.538647695001152,0.8518518518518519,0.018518518518518517,4.42732984220271,0.037037037037037035,9.292488679973667,0.7222222222222222,0.24074074074074073,-9.72928648132841,54,0.24074074074074073,0.9074074074074074,0.05555555555555555,-5.355614936882084,0.6111111111111112,0.3333333333333333,2.841522193057748,2023-07-22,2023-08-04,17
646240,Rafael Devers,2023,FF,Red Sox,L,1.347993041,0.07407407407407407,0.35185185185185186,0.037037037037037035,-5.761947194467334,0.8703703703703703,0.09259259259259259,10.3229976350015,0,,0.7037037037037037,0.2962962962962963,-9.613630184735888,54,0.25925925925925924,0.9814814814814815,0,,0.5925925925925926,0.4074074074074074,3.441734516641363,2023-07-22,2023-08-04,17
672695,Geraldo Perdomo,2023,FF,Diamondbacks,S,0.569218178,0.037037037037037035,0.37037037037037035,0.05555555555555555,-7.569273409792269,0.8703703703703703,0.07407407407407407,5.2169011256715105,0.018518518518518517,7.492730001113993,0.7777777777777778,0.2037037037037037,-9.887312912839473,54,0.1111111111111111,0.9259259259259259,0.018518518518518517,-2.2829259079449975,0.7777777777777778,0.2037037037037037,3.0234887254174754,2023-07-22,2023-08-04,17
666134,Nolan Jones,2023,FF,Rockies,L,0.999846521,0.018518518518518517,0.2777777777777778,0.1111111111111111,-6.23474910217189,0.8518518518518519,0.037037037037037035,4.425322987560559,0,,0.6666666666666666,0.3333333333333333,-9.746971464965464,54,0.24074074074074073,0.9259259259259259,0,,0.5,0.5,3.2739994735267994,2023-07-22,2023-08-04,17
608841,Joey Meneses,2023,FF,Nationals,R,2.02483825,0.018518518518518517,0.37037037037037035,0.037037037037037035,-6.438179029834831,0.7222222222222222,0.24074074074074073,7.514687309823493,0.09259259259259259,10.74922517637106,0.8333333333333334,0.07407407407407407,-10.20114042500345,54,0.1111111111111111,0.9074074074074074,0.018518518518518517,-2.609055507372055,0.7222222222222222,0.25925925925925924,3.012532284497483,2023-07-22,2023-08-04,17
665161,Jeremy Peña,2023,FF,Astros,R,2.82464351,0.05555555555555555,0.2037037037037037,0.12962962962962962,-6.27853897721784,0.7222222222222222,0.14814814814814814,7.839776380275742,0.037037037037037035,13.49679783574231,0.5185185185185185,0.4444444444444444,-10.734214966577639,54,0.18518518518518517,0.8703703703703703,0.1111111111111111,-3.1979971323773593,0.46296296296296297,0.42592592592592593,2.801189529755133,2023-07-22,2023-08-04,17
630105,Jake Cronenworth,2023,FF,Padres,L,3.543691815,0,0.33962264150943394,0.03773584905660377,-9.868633439153886,0.8679245283018868,0.09433962264150944,8.234966699324413,0.018867924528301886,8.299428807872621,0.660377358490566,0.32075471698113206,-11.69006260290763,53,0.09433962264150944,0.8679245283018868,0,,0.6415094339622641,0.3584905660377358,2.7408219161748044,2023-07-22,2023-08-04,17
592206,Nick Castellanos,2023,CU,Phillies,R,4.92394287,0.18867924528301888,0.09433962264150944,0.09433962264150944,-4.8804579857783175,0.5660377358490566,0.33962264150943394,13.02650420397058,0.5660377358490566,14.599498654285114,0.4339622641509434,0,,53,0.5094339622641509,0.8679245283018868,0.37735849056603776,-3.8000049302686043,0.5283018867924528,0.09433962264150944,2.925004038095001,2023-07-22,2023-08-04,17
592192,Mark Canha,2023,FF,zMLB,R,1.42613223,0,0.3584905660377358,0.05660377358490566,-7.232748363150243,0.8679245283018868,0.07547169811320754,6.352254977015053,0.05660377358490566,12.042944560165125,0.8490566037735849,0.09433962264150944,-8.673014148033781,53,0.09433962264150944,0.9433962264150944,0.03773584905660377,-2.1973431392728173,0.6415094339622641,0.32075471698113206,3.146023233126017,2023-07-22,2023-08-04,17
519058,Mike Moustakas,2023,FF,Angels,L,0.959096527,0.018867924528301886,0.32075471698113206,0.09433962264150944,-5.459323521925808,0.7735849056603774,0.1320754716981132,7.437810323046568,0.018867924528301886,11.093493660410292,0.7358490566037735,0.24528301886792453,-11.07960354797367,53,0.18867924528301888,0.9056603773584906,0.018867924528301886,-3.1651275521936677,0.5471698113207547,0.4339622641509434,2.883055514199635,2023-07-22,2023-08-04,17
681082,Bryson Stott,2023,FF,Phillies,L,0.725295847,0.018867924528301886,0.20754716981132076,0.07547169811320754,-7.335188332941771,0.8113207547169812,0.11320754716981132,5.005672624563612,0,,0.6981132075471698,0.3018867924528302,-9.337260459476415,53,0.20754716981132076,0.8867924528301887,0.03773584905660377,-4.1551303947842575,0.7169811320754716,0.24528301886792453,2.5875050696487523,2023-07-22,2023-08-04,17
553993,Eugenio Suárez,2023,FF,Mariners,R,1.318883065,0.05660377358490566,0.18867924528301888,0.05660377358490566,-5.72097756457915,0.7924528301886793,0.1509433962264151,7.832140582503497,0,,0.6415094339622641,0.3584905660377358,-10.87548676669807,53,0.3018867924528302,0.9245283018867925,0.09433962264150944,-2.766163856526237,0.4528301886792453,0.4528301886792453,3.3574609911300684,2023-07-22,2023-08-04,17
605137,Josh Bell,2023,FF,zMLB,S,1.079929032,0.03773584905660377,0.24528301886792453,0.07547169811320754,-5.215622985455207,0.7169811320754716,0.20754716981132076,6.686211862315532,0,,0.6415094339622641,0.3584905660377358,-11.412776240574662,53,0.11320754716981132,0.9433962264150944,0,,0.5660377358490566,0.4339622641509434,2.812447320028627,2023-07-22,2023-08-04,17
624413,Pete Alonso,2023,FF,Mets,R,1.232111393,0.019230769230769232,0.19230769230769232,0.19230769230769232,-6.335962540969564,0.6538461538461539,0.15384615384615385,7.595481942667224,0.11538461538461539,9.49749643695094,0.7692307692307693,0.11538461538461539,-9.906534127524637,52,0.1346153846153846,0.8846153846153846,0.038461538461538464,-2.751596295061224,0.5769230769230769,0.38461538461538464,2.7599450011147835,2023-07-22,2023-08-04,17
647304,Josh Naylor,2023,FF,Guardians,L,1.147966026,0.038461538461538464,0.17307692307692307,0.15384615384615385,-5.263539968769323,0.6923076923076923,0.15384615384615385,6.1483831926075965,0.019230769230769232,7.613544884756825,0.7884615384615384,0.19230769230769232,-13.814137910455395,52,0.17307692307692307,0.8846153846153846,0.07692307692307693,-2.740312814198896,0.6346153846153846,0.28846153846153844,3.013982056244153,2023-07-22,2023-08-04,17
673962,Josh Jung,2023,FF,Rangers,R,0.720821709,0.038461538461538464,0.15384615384615385,0.17307692307692307,-6.672083729331383,0.7307692307692307,0.09615384615384616,6.02132511221801,0,,0.7692307692307693,0.23076923076923078,-9.589745048920177,52,0.3076923076923077,0.9230769230769231,0.09615384615384616,-3.234798581636682,0.6153846153846154,0.28846153846153844,2.9993434050001793,2023-07-22,2023-08-04,17
596019,Francisco Lindor,2023,FF,Mets,S,2.301905173,0.038461538461538464,0.34615384615384615,0.038461538461538464,-4.735507235119478,0.7884615384615384,0.17307692307692307,6.356686940028702,0.057692307692307696,9.312490054166021,0.8269230769230769,0.11538461538461539,-10.681997649679687,52,0.09615384615384616,0.9615384615384616,0.019230769230769232,-4.144087454658202,0.5961538461538461,0.38461538461538464,2.855414808076061,2023-07-22,2023-08-04,17
641313,Tim Anderson,2023,FF,White Sox,R,1.343074939,0.09803921568627451,0.19607843137254902,0.0196078431372549,-6.645065865129002,0.7254901960784313,0.2549019607843137,6.666261893968427,0.0392156862745098,10.541075885643714,0.6274509803921569,0.3333333333333333,-10.614191044637975,51,0.23529411764705882,0.8627450980392157,0.058823529411764705,-2.607191547503375,0.47058823529411764,0.47058823529411764,3.1862246167855077,2023-07-22,2023-08-04,17
542303,Marcell Ozuna,2023,FF,Braves,R,1.117604703,0.0392156862745098,0.27450980392156865,0.0784313725490196,-7.673291407021147,0.7647058823529411,0.1568627450980392,7.336411748593326,0.058823529411764705,10.887527383165876,0.8235294117647058,0.11764705882352941,-12.631597405615395,51,0.27450980392156865,0.9215686274509803,0.09803921568627451,-2.848722262814452,0.5490196078431373,0.35294117647058826,3.169454173295913,2023-07-22,2023-08-04,17
519317,Giancarlo Stanton,2023,FF,Yankees,R,1.59280867,0.0196078431372549,0.21568627450980393,0.0784313725490196,-5.732729819954927,0.6862745098039216,0.23529411764705882,7.3265516864637075,0.0392156862745098,15.026230454529124,0.7058823529411765,0.2549019607843137,-10.39276089722534,51,0.3137254901960784,0.9215686274509803,0,,0.5490196078431373,0.45098039215686275,3.2840050451166674,2023-07-22,2023-08-04,17
663624,Ryan Mountcastle,2023,FF,Orioles,R,1.250406203,0.0392156862745098,0.1568627450980392,0.0784313725490196,-5.124865770065814,0.5490196078431373,0.37254901960784315,6.838973272817348,0.0196078431372549,9.325111853832967,0.8235294117647058,0.1568627450980392,-11.060125799182497,51,0.17647058823529413,0.9215686274509803,0.0196078431372549,-2.1483149713614034,0.6078431372549019,0.37254901960784315,2.86957262012627,2023-07-22,2023-08-04,17
650859,Luis Rengifo,2023,FF,Angels,S,0.650492968,0.04,0.44,0.04,-6.035518214500577,0.88,0.08,8.750407235886462,0.02,8.496757383967832,0.84,0.14,-11.773329766077566,50,0.16,0.86,0.02,-3.278499542534571,0.66,0.32,2.677828947733267,2023-07-22,2023-08-04,17
687952,Christian Encarnacion-Strand,2023,FF,Reds,R,1.205824941,0.06,0.32,0.1,-6.304042409836528,0.76,0.14,6.806862479496306,0.04,9.328516257201532,0.76,0.2,-10.703390260124138,50,0.2,0.96,0,,0.58,0.42,3.1395123785103487,2023-07-22,2023-08-04,17
663656,Kyle Tucker,2023,FF,Astros,L,1.601347455,0.02,0.28,0.06,-9.308638089627427,0.76,0.18,6.682713717800919,0,,0.7,0.3,-11.6777066790266,50,0.14,0.86,0.08,-3.523700904528681,0.68,0.24,2.8878120883462604,2023-07-22,2023-08-04,17
665926,Andrés Giménez,2023,FF,Guardians,L,0.650394908,0.04,0.26,0.06,-5.1354105067292535,0.84,0.1,6.848648653300676,0.04,7.712689503310777,0.74,0.22,-10.092320481639565,50,0.3,0.92,0.04,-2.751865917707229,0.58,0.38,2.8781389036294254,2023-07-22,2023-08-04,17
660670,Ronald Acuña Jr.,2023,FF,Braves,R,1.263423179,0.02040816326530612,0.24489795918367346,0.20408163265306123,-6.094089099795237,0.7142857142857143,0.08163265306122448,5.935996213274085,0.02040816326530612,13.229983792474245,0.6326530612244898,0.3469387755102041,-9.535610833372461,49,0.14285714285714285,0.9591836734693877,0.14285714285714285,-3.4369726459612457,0.7346938775510204,0.12244897959183673,2.6276508709020763,2023-07-22,2023-08-04,17
650490,Yandy Díaz,2023,FF,Rays,R,0.673349021,0,0.22448979591836735,0.10204081632653061,-5.641493624761557,0.7959183673469388,0.10204081632653061,5.137618182803301,0.02040816326530612,7.621888104626827,0.7551020408163265,0.22448979591836735,-8.649810001612668,49,0.10204081632653061,0.9591836734693877,0.02040816326530612,-2.531762818317247,0.7142857142857143,0.2653061224489796,2.684918954398701,2023-07-22,2023-08-04,17
669911,Michael Toglia,2023,FF,Rockies,S,1.232110358,0,0.24489795918367346,0.22448979591836735,-6.218653344344159,0.673469387755102,0.10204081632653061,7.586338762104424,0.02040816326530612,11.595516633939495,0.9183673469387755,0.061224489795918366,-7.731939544916768,49,0.24489795918367346,0.9795918367346939,0.08163265306122448,-3.224903969543836,0.5102040816326531,0.40816326530612246,3.0738624927981375,2023-07-22,2023-08-04,17
669743,Alex Call,2023,FF,Nationals,R,0.855752055,0.02040816326530612,0.32653061224489793,0.14285714285714285,-5.021806370483487,0.7551020408163265,0.10204081632653061,8.107892319833027,0.02040816326530612,9.839931848333261,0.8979591836734694,0.08163265306122448,-10.403845623353142,49,0.20408163265306123,0.9387755102040817,0.08163265306122448,-2.4053775613143236,0.6530612244897959,0.2653061224489796,2.865476922055817,2023-07-22,2023-08-04,17
643217,Andrew Benintendi,2023,FF,White Sox,L,1.223187115,0.04081632653061224,0.22448979591836735,0.02040816326530612,-4.340571584321982,0.7142857142857143,0.2653061224489796,5.459652219650452,0,,0.6938775510204082,0.30612244897959184,-12.077512084601521,49,0.16326530612244897,0.9183673469387755,0.04081632653061224,-2.233988947327987,0.6326530612244898,0.32653061224489793,3.1423731315796504,2023-07-22,2023-08-04,17
680776,Jarren Duran,2023,FF,Red Sox,L,1.396969435,0.02040816326530612,0.22448979591836735,0.08163265306122448,-6.11355062302766,0.8163265306122449,0.10204081632653061,6.529182238118189,0.02040816326530612,10.455557208653918,0.5306122448979592,0.4489795918367347,-11.416430897603682,49,0.1836734693877551,0.8775510204081632,0.04081632653061224,-2.2543105497428417,0.46938775510204084,0.4897959183673469,3.195664228200448,2023-07-22,2023-08-04,17
680574,Matt McLain,2023,FF,Reds,R,2.416696166,0.08333333333333333,0.25,0.0625,-5.813102362266722,0.6875,0.25,8.777670890963657,0.020833333333333332,7.459473083191699,0.6666666666666666,0.3125,-10.335753653034706,48,0.20833333333333334,0.8541666666666666,0.041666666666666664,-3.030048853769678,0.6041666666666666,0.3541666666666667,3.2945209980401855,2023-07-22,2023-08-04,17
673962,Josh Jung,2023,CU,Rangers,R,7.83433373,0.20833333333333334,0.16666666666666666,0,,0.5416666666666666,0.4583333333333333,11.268004501247258,0.5416666666666666,13.113346566270721,0.3958333333333333,0.0625,-11.30452900516762,48,0.3541666666666667,0.875,0.2916666666666667,-4.035929743470821,0.6458333333333334,0.0625,2.3885669754874974,2023-07-22,2023-08-04,17
666397,Edouard Julien,2023,FF,Twins,L,0.846936262,0.020833333333333332,0.3958333333333333,0.0625,-4.976479544578024,0.7291666666666666,0.20833333333333334,6.083927202078438,0,,0.875,0.125,-9.812724563621511,48,0.10416666666666667,0.9375,0.041666666666666664,-2.6546917633501863,0.6458333333333334,0.3125,2.8236002087803125,2023-07-22,2023-08-04,17
457705,Andrew McCutchen,2023,FF,Pirates,R,0.859842268,0.041666666666666664,0.1875,0.0625,-4.335807822202415,0.6875,0.25,7.054190323009078,0.08333333333333333,9.712810525519147,0.8125,0.10416666666666667,-10.713467152276005,48,0.1875,0.9791666666666666,0.10416666666666667,-2.418438982026023,0.4583333333333333,0.4375,2.981806779716778,2023-07-22,2023-08-04,17
592206,Nick Castellanos,2023,FF,Phillies,R,2.623090085,0.020833333333333332,0.14583333333333334,0.125,-5.5242166645665725,0.6458333333333334,0.22916666666666666,8.749010387253826,0.125,10.455356827865902,0.6041666666666666,0.2708333333333333,-9.007102384012706,48,0.25,0.8541666666666666,0.10416666666666667,-2.8438084995925905,0.7291666666666666,0.16666666666666666,2.7157634457713677,2023-07-22,2023-08-04,17
521692,Salvador Perez,2023,FF,Royals,R,1.33763249,0.020833333333333332,0.3333333333333333,0.08333333333333333,-9.725309871796597,0.8541666666666666,0.0625,5.993990410328102,0,,0.6041666666666666,0.3958333333333333,-12.21813609047864,48,0.14583333333333334,0.8958333333333334,0.020833333333333332,-3.974602211052446,0.5208333333333334,0.4583333333333333,3.211469742214432,2023-07-22,2023-08-04,17
662139,Daulton Varsho,2023,FF,Blue Jays,L,0.652332237,0.02127659574468085,0.2765957446808511,0.10638297872340426,-5.106529767748319,0.7872340425531915,0.10638297872340426,7.07479228410086,0.0425531914893617,8.204669259396763,0.7446808510638298,0.2127659574468085,-9.238794800798262,47,0.3404255319148936,0.9787234042553191,0.06382978723404255,-2.7808013671409038,0.5531914893617021,0.3829787234042553,3.24131454599555,2023-07-22,2023-08-04,17
686217,Sal Frelick,2023,FF,Brewers,L,0.345397703,0.02127659574468085,0.2553191489361702,0.0851063829787234,-6.339048535075366,0.7021276595744681,0.2127659574468085,5.19959622756195,0.06382978723404255,8.608894228457098,0.7659574468085106,0.1702127659574468,-9.099100896220573,47,0.19148936170212766,0.8936170212765957,0.0425531914893617,-2.3890291249087,0.5319148936170213,0.425531914893617,2.8657942096411873,2023-07-22,2023-08-04,17
650402,Gleyber Torres,2023,FF,Yankees,R,1.168224386,0.06382978723404255,0.3404255319148936,0.06382978723404255,-6.077304239264635,0.7446808510638298,0.19148936170212766,6.624073381541378,0.0425531914893617,9.02940970559285,0.8085106382978723,0.14893617021276595,-10.179240671741043,47,0.2553191489361702,0.9787234042553191,0.02127659574468085,-2.600686477501387,0.7021276595744681,0.2765957446808511,2.903173588444084,2023-07-22,2023-08-04,17
665742,Juan Soto,2023,FF,Padres,L,1.341801039,0,0.2978723404255319,0,,0.8936170212765957,0.10638297872340426,6.02836901769595,0.1276595744680851,9.20820762604895,0.7446808510638298,0.1276595744680851,-9.673596848076764,47,0.19148936170212766,0.9574468085106383,0.02127659574468085,-2.401723317231961,0.6382978723404256,0.3404255319148936,2.911681348527373,2023-07-22,2023-08-04,17
665487,Fernando Tatis Jr.,2023,FF,Padres,R,1.475082474,0.0425531914893617,0.3191489361702128,0.14893617021276595,-5.4699579611639795,0.7659574468085106,0.0851063829787234,9.524292822775413,0.0425531914893617,9.944010446071955,0.7659574468085106,0.19148936170212766,-11.73472904939391,47,0.1276595744680851,0.9361702127659575,0.0425531914893617,-3.106765844532765,0.6595744680851063,0.2978723404255319,2.9870370390798975,2023-07-22,2023-08-04,17
672275,Patrick Bailey,2023,FF,Giants,S,0.580597338,0.021739130434782608,0.391304347826087,0.06521739130434782,-6.064142463445154,0.782608695652174,0.15217391304347827,6.5130038988274555,0.08695652173913043,11.045867122602683,0.7608695652173914,0.15217391304347827,-9.604337028151495,46,0.15217391304347827,0.9782608695652174,0.08695652173913043,-2.4998579562904832,0.6739130434782609,0.2391304347826087,2.6443702969319403,2023-07-22,2023-08-04,17
642715,Willy Adames,2023,CU,Brewers,R,4.600459505,0.1956521739130435,0.10869565217391304,0.08695652173913043,-5.586983301063237,0.3695652173913043,0.5434782608695652,7.603430159439775,0.5652173913043478,12.874716761352877,0.391304347826087,0.043478260869565216,-8.204957040140327,46,0.30434782608695654,0.8695652173913043,0.2826086956521739,-3.4674678158320003,0.5869565217391305,0.13043478260869565,3.0992449623876,2023-07-22,2023-08-04,17
673548,Seiya Suzuki,2023,FF,Cubs,R,1.589230198,0.021739130434782608,0.30434782608695654,0.021739130434782608,-5.384417958087166,0.7608695652173914,0.21739130434782608,8.422178402660835,0,,0.8260869565217391,0.17391304347826086,-13.01097716870585,46,0.13043478260869565,0.8913043478260869,0,,0.5652173913043478,0.43478260869565216,2.8400743477095682,2023-07-22,2023-08-04,17
660271,Shohei Ohtani,2023,FF,Angels,L,3.383665556,0.043478260869565216,0.32608695652173914,0.021739130434782608,-13.01841891811231,0.9130434782608695,0.06521739130434782,11.17926935322237,0,,0.6739130434782609,0.32608695652173914,-10.64383505730648,46,0.30434782608695654,0.9347826086956522,0.13043478260869565,-5.092188107582,0.5652173913043478,0.30434782608695654,3.232246783931508,2023-07-22,2023-08-04,17
676801,Chas McCormick,2023,FF,Astros,R,1.566313794,0.021739130434782608,0.2391304347826087,0.08695652173913043,-7.647540032001531,0.782608695652174,0.13043478260869565,5.8089094504858645,0.08695652173913043,10.011240936900798,0.7608695652173914,0.15217391304347827,-10.681520215076358,46,0.3695652173913043,0.9782608695652174,0.13043478260869565,-4.137622213173699,0.5652173913043478,0.30434782608695654,3.5675281408655604,2023-07-22,2023-08-04,17
642086,Dominic Smith,2023,FF,Nationals,L,0.770726109,0.021739130434782608,0.15217391304347827,0.043478260869565216,-7.7330221720597745,0.717391304347826,0.2391304347826087,5.70731914715513,0.043478260869565216,8.200838217568787,0.6956521739130435,0.2608695652173913,-11.168409524098292,46,0.15217391304347827,0.8260869565217391,0.06521739130434782,-3.1390635296789973,0.6739130434782609,0.2608695652173913,2.8785048610162844,2023-07-22,2023-08-04,17
592669,Hunter Renfroe,2023,CU,Angels,R,5.792406207,0.21739130434782608,0.10869565217391304,0.043478260869565216,-6.491470727313084,0.5217391304347826,0.43478260869565216,12.523614321634064,0.6086956521739131,13.668958468200696,0.3695652173913043,0.021739130434782608,-12.214371991014302,46,0.391304347826087,0.8043478260869565,0.2826086956521739,-2.9730005897442124,0.6739130434782609,0.043478260869565216,2.5217923851102766,2023-07-22,2023-08-04,17
457759,Justin Turner,2023,FF,Red Sox,R,0.648533526,0.022222222222222223,0.26666666666666666,0.044444444444444446,-4.89431610533811,0.8444444444444444,0.1111111111111111,5.708681962815191,0.022222222222222223,7.421860954673891,0.7333333333333333,0.24444444444444444,-9.16562780157215,45,0.13333333333333333,0.9111111111111111,0,,0.4,0.6,2.856989612116208,2023-07-22,2023-08-04,17
686668,Brenton Doyle,2023,FF,Rockies,R,1.615007127,0.044444444444444446,0.28888888888888886,0.044444444444444446,-5.115469998779066,0.8222222222222222,0.13333333333333333,5.149051148397659,0,,0.8888888888888888,0.1111111111111111,-11.453370220864526,45,0.15555555555555556,0.9555555555555556,0.1111111111111111,-2.249054463540516,0.5111111111111111,0.37777777777777777,3.3430213606436228,2023-07-22,2023-08-04,17
547180,Bryce Harper,2023,FF,Phillies,L,1.093164764,0.15555555555555556,0.2222222222222222,0.044444444444444446,-5.3120537899728895,0.7111111111111111,0.24444444444444444,8.54073445089393,0.022222222222222223,8.064607790025448,0.6,0.37777777777777777,-11.910421110315365,45,0.3333333333333333,0.8,0.06666666666666667,-2.57849891543848,0.4444444444444444,0.4888888888888889,3.5226474908080108,2023-07-22,2023-08-04,17
641933,Tyler O'Neill,2023,FF,Cardinals,R,1.246789644,0.06666666666666667,0.26666666666666666,0.2,-5.611593787941782,0.6444444444444445,0.15555555555555556,6.603178808483157,0.044444444444444446,8.379427349963132,0.6888888888888889,0.26666666666666666,-11.132119100498935,45,0.17777777777777778,0.8888888888888888,0.044444444444444446,-2.149550259077068,0.6222222222222222,0.3333333333333333,3.263789879356892,2023-07-22,2023-08-04,17
691023,Jordan Walker,2023,FF,Cardinals,R,0.95011924,0.044444444444444446,0.24444444444444444,0.17777777777777778,-5.779211114749978,0.6,0.2222222222222222,5.8498285046565535,0.06666666666666667,10.11940674858336,0.7777777777777778,0.15555555555555556,-11.976035394463562,45,0.2222222222222222,0.9333333333333333,0.08888888888888889,-2.7279941889878194,0.6444444444444445,0.26666666666666666,2.7962950956665003,2023-07-22,2023-08-04,17
680757,Steven Kwan,2023,FF,Guardians,L,0.642012828,0.022222222222222223,0.35555555555555557,0.022222222222222223,-7.2702531196981255,0.9333333333333333,0.044444444444444446,4.328541688332409,0.022222222222222223,8.457525368366811,0.8444444444444444,0.13333333333333333,-8.830351050225486,45,0.1111111111111111,0.8888888888888888,0.022222222222222223,-2.504782341107919,0.4222222222222222,0.5555555555555556,2.924498229240639,2023-07-22,2023-08-04,17
592663,J.T. Realmuto,2023,FF,Phillies,R,0.967114859,0.044444444444444446,0.13333333333333333,0.2,-6.16647327283498,0.6,0.2,6.198456775363139,0.13333333333333333,13.02282182861986,0.7333333333333333,0.13333333333333333,-8.45296596341123,45,0.2222222222222222,0.9777777777777777,0.08888888888888889,-3.1710028175911456,0.7333333333333333,0.17777777777777778,3.3522997775692978,2023-07-22,2023-08-04,17
670770,TJ Friedl,2023,FF,Reds,L,0.64213134,0,0.4444444444444444,0,,0.8222222222222222,0.17777777777777778,4.840252026459184,0.044444444444444446,7.908633337582405,0.9111111111111111,0.044444444444444446,-8.620117852828217,45,0.022222222222222223,0.9111111111111111,0,,0.7333333333333333,0.26666666666666666,2.846281919856878,2023-07-22,2023-08-04,17
592669,Hunter Renfroe,2023,FF,Angels,R,2.730134328,0.022222222222222223,0.2222222222222222,0.2222222222222222,-7.130587295743054,0.6,0.17777777777777778,8.826326807667742,0.044444444444444446,8.748238397571281,0.6888888888888889,0.26666666666666666,-10.681749717036048,45,0.1111111111111111,0.9333333333333333,0.08888888888888889,-2.8073004771801804,0.8,0.1111111111111111,2.5703917221971113,2023-07-22,2023-08-04,17
669394,Jake Burger,2023,FF,zMLB,R,2.222969479,0.022727272727272728,0.25,0.3181818181818182,-6.9143602550275,0.6136363636363636,0.06818181818181818,10.090320424998259,0.022727272727272728,7.777273158240327,0.7954545454545454,0.18181818181818182,-10.794874350931373,44,0.20454545454545456,0.8636363636363636,0.045454545454545456,-5.753789223484791,0.6136363636363636,0.3409090909090909,2.9025197323722955,2023-07-22,2023-08-04,17
671739,Michael Harris II,2023,FF,Braves,L,2.026447703,0.045454545454545456,0.25,0.1590909090909091,-5.734126938774765,0.5454545454545454,0.29545454545454547,7.246250146612163,0.022727272727272728,9.837094179970169,0.7272727272727273,0.25,-11.278853948292088,44,0.20454545454545456,0.7954545454545454,0.09090909090909091,-5.31056748764283,0.6590909090909091,0.25,3.0271538040069768,2023-07-22,2023-08-04,17
643565,Mike Tauchman,2023,FF,Cubs,L,2.253120149,0.09090909090909091,0.3409090909090909,0.022727272727272728,-6.697936442012228,0.75,0.22727272727272727,9.887945749504057,0,,0.6363636363636364,0.36363636363636365,-10.765728326119488,44,0.20454545454545456,0.8409090909090909,0,,0.5454545454545454,0.45454545454545453,3.2213066897707168,2023-07-22,2023-08-04,17
